5750,3366
6430,1981
5941,3119
6250,2344
6504,2445
5882,2523
6332,2489
6009,3321
5660,3272
5960,3124
6311,3144
5515,3143
6465,2774
6076,3413
6223,3382
5679,2985
5762,3108
6186,2996
6170,3000
6262,2898
6470,1926
5767,3342
6077,1936
6075,2810
6108,3325
6281,2942
6154,2077
6439,3107
6369,3348
5912,2524
6032,2447
5660,3289
5945,3144
5982,3134
5768,3087
6052,2632
6224,3318
6000,3184
5875,3202
6111,1892
6119,2429
5707,3404
6396,3214
6116,2691
6408,3135
5623,2447
5953,3234
5602,2633
5704,3346
5614,3392
6285,2827
5669,3111
6094,3233
6168,1925
6513,3117
5635,3396
5852,3341
6441,3384
5932,3334
6426,3183
6028,3267
5737,3228
6017,3287
6012,3279
6359,2875
5729,3302
5839,2592
5722,3346
6213,2518
5813,2583
5930,3402
5849,2518
5967,3098
5972,3232
6166,3436
6210,3299
5564,3395
6475,3309
6497,2871
5867,3250
6082,3438
6277,3199
6259,2446
6480,3262
5649,3301
5802,2584
6310,3283
6132,3181
6445,3190
6138,1925
6152,3380
6522,2985
6109,3156
5718,2034
6159,3240
5975,2443
6233,3324
6125,2774
5533,3092
5912,2444
6337,3196
6270,3353
6052,3325
6450,3365
5584,1888
5910,3325
5776,3362
6246,2949
6019,2827
5987,3151
5873,3119
6345,2585
5524,3312
5550,3317
5617,2844
6038,1803
5840,3099
6087,3407
5907,3252
6093,3291
5863,2860
6105,3117
5531,3404
6300,3094
5503,3177
6153,2957
5881,3350
5740,3177
5801,3367
5975,2530
6403,2871
6111,1926
6142,2957
6413,3314
6117,2112
6325,2158
5758,2704
6052,3263
6158,3120
6320,3120
6459,3390
5956,3124
6504,3207
6146,2980
5687,2444
5880,2664
6211,3183
5584,2773
5897,2920
5887,2613
6380,3000
6167,3293
5692,3244
5777,3165
6382,3385
5838,3107
5607,3256
6398,2568
6184,3232
6523,3192
5548,3156
5761,2281
5530,3362
6522,3361
5641,3172
5811,3179
5525,2014
5718,2661
5778,3186
6290,2022
5698,2779
6498,3249
6309,3271
6006,1925
6340,2060
5986,2493
6181,1906
6037,2871
6317,2931
5773,3433
6251,3399
6368,2684
6482,2431
6356,3332
5960,3306
5888,3396
5857,2957
5786,2029
5810,3224
6119,2590
6042,2638
6091,3384
6396,2528
6339,3205
5786,3137
6437,3206
6424,3355
5595,2956
6041,2171
6019,2714
5798,3430
5904,3404
6042,2450
5610,3385
6400,3091
5749,3319
5509,2638
5769,3222
6195,3407
5950,3373
6384,3316
6347,3312
6424,3214
6235,2999
6319,3430
5754,3164
5971,3433
6448,2341
6143,2235
6522,3437
6102,1901
6187,3358
5827,1899
6220,3235
6046,3160
5949,2996
6332,2913
6450,3230
5919,3112
6013,3335
6019,2451
6472,2341
6277,3225
6226,2208
6437,2949
6011,2996
5514,2664
5893,3375
6179,3386
6269,3289
6050,2445
5924,3234
6363,1923
5831,3383
6234,3364
6375,3350
5974,3314
6380,3372
6272,2373
6103,2431
5984,3082
6064,3201
6516,3111
6303,3212
5924,3293
5837,2113
6347,3414
6360,3355
6226,3287
6313,2520
5931,3135
6259,3292
6412,3410
5773,3374
6125,3370
6304,2495
6009,3328
5897,3292
5943,2022
5700,2457
5682,3118
5947,3230
6483,3142
5878,2559
6067,3385
6456,2972
5789,3393
5936,3242
5747,3439
6410,2487
6135,3127
5890,3295
6062,1901
5814,3287
6463,2014
6079,2112
6037,3254
5696,3177
5959,1814
6313,3268
6424,2827
5982,3217
5840,3246
6000,3398
5591,3291
5784,3252
6095,3197
5617,2942
6431,2445
6098,3120
6102,3400
5830,3380
5833,3112
6376,2520
6455,2247
6422,3314
5525,3316
5853,2410
5824,3237
5731,2957
6022,3095
6234,3103
5524,3122
6164,3384
6332,3185
5584,3322
6365,3283
6108,2776
5637,2638
5608,3111
6191,3268
5734,2029
5619,2096
6241,2999
5753,3256
5710,2340
6456,3353
5673,2581
5910,3410
6061,3218
6016,2638
6359,2447
5850,3355
6312,3292
5603,2208
6058,3374
6228,2034
6065,3076
6171,3111
5805,2000
6072,2704
6011,2761
6242,2766
6167,2208
5548,3395
5544,3271
5912,3138
5911,2584
5738,3345
6494,2932
5636,2502
5778,3215
5877,3335
6339,3325
5614,2772
6156,2365
6426,3210
6246,3417
5712,3337
5930,2915
5822,2849
5691,2811
6292,3251
5543,3367
6072,3204
5977,3374
6342,2523
6191,3340
6100,2179
6276,3225
6339,2433
5703,3240
6341,2443
6114,3412
6495,3315
5960,3239
5552,3402
6052,2453
6348,2736
6459,3273
5842,3322
5890,1925
6014,3377
6136,3126
5962,1930
6201,2633
5683,3342
6145,2655
6054,2781
5607,3102
6040,3382
6033,3210
6486,2461
5739,3139
5967,2096
6038,3203
6308,2664
5593,2704
6462,3257
6288,3215
5710,3281
6043,3299
5992,3433
5815,3304
6015,3287
5519,3208
5534,2935
5832,3181
6187,3388
6019,3283
6378,3242
5531,3376
5641,2446
6305,3222
5727,3171
6317,3341
5858,2561
5806,3410
5554,2158
5891,3218
5653,3156
6168,3105
6315,2603
6517,3206
6025,2868
6025,2495
5737,3298
6073,3395
5684,3312
5826,3114
6466,3333
6066,3100
6414,3145
6321,2112
5825,3367
6368,3143
5989,2603
5743,3117
6387,3160
5820,3230
6418,3415
5626,2430
5547,3300
5852,3395
5887,2638
5775,3425
6169,1862
5682,2661
5865,3278
5832,2576
6159,2915
5830,2633
6341,2052
6195,3188
6042,2879
5675,3208
6133,3075
5954,2077
6132,3280
5912,1987
5586,2496
6133,2492
5576,3439
5544,2000
5714,3158
6053,2000
5694,3171
5660,1925
6103,3075
5563,3133
6372,3081
6490,3429
5980,2766
5967,2431
6509,3388
5575,3241
5968,3141
6449,2590
6141,3320
5911,3395
5889,3426
5883,3428
6334,3156
5703,2523
5515,3165
6347,3242
5840,3409
5848,2631
5783,3280
5879,3215
6135,3089
5918,3160
6190,2714
6460,3000
6072,3425
6057,3371
6090,2096
6443,2494
5951,3357
5984,2879
6344,2450
6496,3304
5543,2441
5835,3110
6424,2736
6134,2500
6521,3229
6127,2158
5694,3269
5699,3228
6527,3137
6231,3226
6266,2871
6082,2077
5844,3220
6130,2496
5963,3224
5914,2500
5670,2113
6087,2830
5981,3337
6002,3276
5718,2582
5874,3248
6462,3182
5828,1888
5755,3436
6193,3181
6171,3224
5847,2482
