1554,4506
1518,3485
1264,4525
1485,3722
1727,4350
1674,4357
1562,4014
1528,4014
1673,3740
1760,4334
1333,4329
1744,4431
1100,4356
1751,3732
1629,4491
1479,4487
1758,4507
1242,3827
1630,4460
1787,3485
1523,4401
1685,4463
1257,4322
1637,4506
1561,4397
1523,4486
1698,4514
1529,4478
1788,4396
1753,4446
1769,3486
1711,4339
1656,3819
1574,3502
1661,3518
1752,4478
1762,4350
1462,3511
1617,4372
1560,3605
1656,4354
1612,4507
1713,4411
1662,4384
1610,3905
1669,4368
1778,4473
1556,4385
1034,4440
1597,4318
1618,4525
1235,4487
1182,4246
1429,4341
1754,4473
1610,4408
1062,4142
1688,3823
1730,4529
1242,4509
1534,3470
1603,4454
1596,4359
1531,4246
1157,4389
1269,4367
1784,3531
1691,3524
1726,3475
1594,4508
1622,3484
1235,4293
1176,3529
1572,4505
1542,3732
1078,3635
1611,3515
1737,4361
1528,3515
1785,4524
1779,4444
1706,4336
1751,3501
1052,3681
1626,4489
1787,4454
1710,4449
1749,4433
1525,3481
1034,4326
1537,4246
1132,4382
1627,4343
1357,3518
1715,4484
1688,4342
1786,4377
1756,4809
1786,4459
1724,3511
1708,3481
1713,4246
1731,4517
1656,4517
1640,4398
1559,4460
1386,4512
1707,4340
1594,4420
1647,4320
1768,4329
1282,4486
1683,4465
1643,4355
1461,3471
1104,4492
1181,5261
1780,4367
1617,4006
1112,3605
1786,4436
1049,3508
1735,4335
1719,4344
1223,4443
1715,4376
1191,3900
1566,4393
1544,4359
1673,4437
1775,4390
1644,4530
1671,3740
1743,4377
1524,4142
1034,4481
1593,3494
1666,4440
1242,4522
1764,4477
1611,4350
1353,4006
1496,4488
1695,3591
1164,4431
1072,3823
1715,3732
1518,3967
1485,4503
1574,4507
1757,4432
1658,4412
1662,4374
1557,4512
1461,4456
1727,4343
1535,4476
1034,4409
1522,4478
1422,4418
1567,4498
1157,4503
1544,4514
1514,4390
1163,4391
1269,3745
1566,4418
1605,4524
1201,3686
1176,4335
1666,3760
1509,4424
1564,4489
1755,4376
1758,3709
1631,3470
1553,4532
1689,4532
1497,3840
1724,4500
1788,4388
1492,3518
1495,4451
1511,4462
1537,4435
1708,4471
1611,4330
1683,4429
1660,3959
1584,4131
1570,3525
1725,3686
1543,3840
1736,3501
1701,4436
1625,3847
1715,4516
1585,4516
1616,4503
1702,3898
1528,3959
1756,4363
1517,3605
1580,4329
1785,4493
1511,4320
1729,4499
1682,4347
1715,4329
1704,4368
1527,4512
1783,4510
1639,4364
1684,3898
1547,4504
1765,4423
1664,4405
1621,4467
1554,4462
1547,4365
1788,4395
1549,4475
1782,4320
1696,3481
1649,4027
1771,4494
1522,4500
1771,4501
1582,4500
1568,4420
1357,4131
1721,4351
1277,4442
1359,4483
1529,4419
1681,4373
1602,3525
1682,4403
1517,3635
1101,4404
1501,3515
1590,4354
1679,4322
1612,4517
1683,4530
1786,4453
1607,4401
1711,4485
1384,4493
1586,4404
1538,4324
1359,4331
1227,3505
1384,4398
1207,4501
1748,4347
1512,4490
1733,4464
1522,4347
1078,3799
1575,4375
1649,4485
1156,4499
1743,4375
1547,4411
1574,4406
1385,4404
1734,4373
1557,4351
1104,4494
1781,4370
1713,3515
1461,3686
1585,4432
1608,3479
1619,3470
1719,4420
1485,3561
1349,4513
1526,4505
1728,4531
1682,3635
1157,4484
1700,4324
1591,4350
1679,4359
1646,4520
1613,3708
1485,4377
1784,4519
1720,4525
1695,4411
1556,4387
1463,4414
1448,4521
1655,3502
1609,4394
1547,4331
1255,4355
1527,4420
1722,4434
1461,4343
1741,4531
1715,4027
1687,4354
1494,3745
1717,4529
1674,3531
1604,4381
1630,4487
1647,4503
1461,4385
1694,4498
1589,4463
1555,4473
1492,4416
1679,4399
1678,3452
1034,4445
1623,4326
1646,4425
1610,4379
1055,4246
1682,4331
1495,4420
1633,4481
1534,4430
1635,4372
1505,4329
1787,4480
1536,3929
1181,4407
1564,4387
1081,4377
1514,3757
1786,3518
1676,3967
